GalaxyID,Class1.1,Class1.2,Class1.3,Class2.1,Class2.2,Class3.1,Class3.2,Class4.1,Class4.2,Class5.1,Class5.2,Class5.3,Class5.4,Class6.1,Class6.2,Class7.1,Class7.2,Class7.3,Class8.1,Class8.2,Class8.3,Class8.4,Class8.5,Class8.6,Class8.7,Class9.1,Class9.2,Class9.3,Class10.1,Class10.2,Class10.3,Class11.1,Class11.2,Class11.3,Class11.4,Class11.5,Class11.6
104110,0.735239,0.236661,0.0281,0.062534119,0.174126881,0,0.174126881,0,0.174126881,0.174126881,0,0,0,0,1,0,0.505669445,0.229569555,0,0,0,0,0,0,0,0.033386216,0.029147903,0,0,0,0,0,0,0,0,0,0
104131,0.254489,0.745511,0,0.05721126,0.68829974,0.68829974,0,0.282624133,0.405675607,0.085132353,0.348371212,0.112020094,0.14277608,0.110304,0.889696,0,0.153669874,0.100819126,0.110304,0,0,0,0,0,0,0.05721126,0,0,0,0,0.282624133,0,0.282624133,0,0,0,0
104141,0.577857,0.422143,0,0.279686201,0.142456799,0,0.142456799,0,0.142456799,0.142456799,0,0,0,0.042458,0.957542,0,0.082424367,0.495432633,0,0,0,0,0,0.042458,0,0,0,0.279686201,0,0,0,0,0,0,0,0,0
104143,0.833211,0.137453,0.029336,0.083071095,0.054381905,0,0.054381905,0,0.054381905,0,0,0.054381905,0,0.032089,0.967911,0.024332261,0.808878739,0,0,0,0,0,0.032089,0,0,0.045305397,0,0.037765698,0,0,0,0,0,0,0,0,0
104159,0.911,0.089,0,0.02225,0.06675,0,0.06675,0.04452225,0.02222775,0,0,0.06675,0,0.067,0.933,0.378065,0.532935,0,0,0,0,0.022311,0.044689,0,0,0.02225,0,0,0.022261125,0.022261125,0,0.022261125,0,0,0,0,0.022261125
104173,0.922761,0.051493,0.025746,0,0.051493,0,0.051493,0,0.051493,0,0,0.051493,0,0.041095,0.958905,0.328645944,0.594115056,0,0,0,0,0,0,0,0.041095,0,0,0,0,0,0,0,0,0,0,0,0
104196,0.803519,0.194233,0.002248,0,0.194233,0,0.194233,0.130183503,0.064049497,0,0.053746602,0.140486398,0,0.130919,0.869081,0.160036879,0.643482121,0,0,0,0.0654595,0,0.0654595,0,0,0,0,0,0,0.130183503,0,0,0,0,0,0,0.130183503
104212,0.264831,0.718021,0.017148,0.4922235,0.2257975,0,0.2257975,0,0.2257975,0,0.089963595,0.135833905,0,0.183109,0.816891,0,0.05893708,0.20589392,0.073812337,0.065903126,0,0.032841515,0,0.010552022,0,0.274163075,0,0.218060425,0,0,0,0,0,0,0,0,0
104216,0.339834,0.660166,0,0.510353869,0.149812131,0,0.149812131,0,0.149812131,0.149812131,0,0,0,0.425555,0.574445,0,0,0.339834,0,0.02638441,0.053194375,0.29278184,0.053194375,0,0,0,0.046442202,0.463911667,0,0,0,0,0,0,0,0,0
104222,0.441172,0.552333,0.006496,0.085849118,0.466483882,0.038618801,0.427865081,0.192956393,0.273527489,0,0.184474316,0.255142893,0.026866673,0.111976,0.888024,0.017285119,0.375089728,0.048797153,0.074613416,0.018681292,0,0.018681292,0,0,0,0.057261362,0.028587756,0,0.130736832,0.062219561,0,0.015143797,0.01334197,0,0,0,0.164470627
104234,0.074877,0.925123,0,0.02150911,0.90361389,0.02620661,0.87740728,0.73447996,0.16913393,0.09693518,0.523885514,0.245663701,0.037129495,0.178376,0.821624,0.051261169,0.023615831,0,0,0,0.059399208,0.059399208,0.029788792,0.029788792,0,0.02150911,0,0,0.461763144,0.209190175,0.063526641,0,0.01610127,0.164170961,0.048779752,0.237953145,0.267474833
104243,0.594094,0.387919,0.017987,0.022468656,0.365450344,0.097431254,0.268019089,0,0.365450344,0,0.14965155,0.115218088,0.100580705,0.241203,0.758797,0.024880657,0.557465134,0.011748209,0,0,0,0.0482406,0.1929624,0,0,0.022468656,0,0,0,0,0,0,0,0,0,0,0
104253,0.678695,0.283363,0.037942,0,0.283363,0,0.283363,0,0.283363,0,0,0.15582018,0.12754282,0,1,0.369126601,0.309568399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104267,0.436819,0.560911,0.002269,0.560911,0,0,0,0,0,0,0,0,0,0.112122,0.887878,0,0,0.436819,0,0,0.037373963,0,0.037373963,0.037373963,0,0.051042901,0,0.509868099,0,0,0,0,0,0,0,0,0
104268,0.067546,0.932454,0,0.479824977,0.452629023,0.064628182,0.388000841,0.349521037,0.103107986,0,0.350311327,0.06911102,0.033206676,0.280144,0.719856,0.001455481,0,0.066090519,0.073397728,0,0.034457712,0,0.068915424,0.103373136,0,0.333812317,0.036503165,0.109509495,0.074823366,0.274697671,0,0.039942216,0.228333705,0,0,0,0.081245117
104279,0.403457,0.417923,0.17862,0,0.417923,0.139283706,0.278639294,0.035650086,0.382272914,0,0.079481432,0.338441568,0,0.673602,0.326398,0.389940787,0.013516213,0,0.030372714,0.030372714,0.030372714,0,0.367848663,0.21463452,0,0,0,0,0,0.035650086,0,0,0.035650086,0,0,0,0
104281,0.517314,0.397152,0.085534,0,0.397152,0,0.397152,0,0.397152,0,0.053148866,0.344003134,0,0.172578,0.827422,0.3244402,0.1928738,0,0.028820526,0,0,0,0.086289,0.057468474,0,0,0,0,0,0,0,0,0,0,0,0,0
104287,0.388082,0.611918,0,0.290964561,0.320953439,0,0.320953439,0.192974218,0.127979221,0,0.320953439,0,0,0.112645,0.887355,0,0.017688389,0.370393611,0,0.037548972,0,0.037280877,0.037815264,0,0,0.205149801,0,0.08581476,0.192974218,0,0,0.192974218,0,0,0,0,0
104310,0.116398,0.860361,0.023241,0.022443377,0.837917623,0.305062345,0.532855278,0.483772578,0.354145045,0.314931339,0.322069559,0.129004959,0.071911766,0.461271,0.538729,0,0.103638684,0.012759316,0,0.020777952,0.062795589,0.210088183,0.084035273,0.062795589,0.020777952,0.022443377,0,0,0.119516983,0.247684787,0.116570808,0.058784657,0.257910772,0,0,0,0.167077632
104314,0.390641,0.581348,0.028012,0,0.581348,0,0.581348,0.357010458,0.224337542,0,0.111043863,0.470304137,0,0.037334,0.962666,0.119920146,0.26887781,0.001843044,0,0,0,0.037334,0,0,0,0,0,0,0,0.357010458,0,0,0.178505229,0,0,0.178505229,0
104317,0.18605,0.81395,0,0.498861002,0.315088998,0.046209692,0.268879306,0.084705691,0.230383308,0,0.031267227,0.283821772,0,0.123291,0.876709,0,0.039433298,0.146616703,0.0246582,0.0246582,0.0493164,0,0.0246582,0,0,0.423341927,0.03820078,0.037318295,0,0.045464678,0.039241012,0,0.041523831,0,0,0,0.04318186
104354,0.216522,0.783478,0,0.557833202,0.225644798,0,0.225644798,0,0.225644798,0,0,0.225644798,0,0.386438,0.613562,4.12E-04,0.064918276,0.151191683,0.004213334,0,0.027931739,0.16280517,0.108799687,0.082688457,0,0.368058905,0.026801654,0.162972643,0,0,0,0,0,0,0,0,0
104365,0.155843,0.833819,0.010338,0.101943545,0.731875455,0,0.731875455,0.29182436,0.440051096,0,0.345914347,0.385961108,0,0.701908,0.298092,0.019480375,0.136362625,0,0.6141695,0,0,0.029480136,0.058258364,0,0,0.101943545,0,0,0.238252119,0.037154786,0.016417747,0.041578551,0.106035257,0.037217236,0,0,0.106993316
104387,0.643926,0.332022,0.024053,0,0.332022,0,0.332022,0.284949913,0.047072087,0.098533837,0,0.058915976,0.174571855,0.047967,0.952033,0.122443817,0.521482183,0,0.047967,0,0,0,0,0,0,0,0,0,0.195561125,0,0.089388788,0,0.202648969,0,0,0,0.082300944
104389,0.009712,0.990042,2.46E-04,0.072920553,0.917121447,0.333398408,0.583723038,0.863866955,0.053254491,0.032223062,0.437399063,0.447498404,0,0.097123,0.902877,0,0,0.009712,0.015733926,0,0.03010813,0,0,0.051280944,0,0.072920553,0,0,0.290784528,0.503191271,0.069890292,0.040869546,0.60298691,0.158597334,0.061412302,0,0
104398,0.129669,0.870331,0,0.870331,0,0,0,0,0,0,0,0,0,0.045081,0.954919,0,0,0.129669,0,0,0.045081,0,0,0,0,0.492015521,0.311498428,0.066817052,0,0,0,0,0,0,0,0,0
104414,0.696458,0.132897,0.170645,0,0.132897,0,0.132897,0,0.132897,0,0,0.132897,0,0.620551,0.379449,0.637832255,0.058625745,0,0,0.034750856,0,0,0.447693416,0.138106728,0,0,0,0,0,0,0,0,0,0,0,0,0
104420,0.021774,0.978226,0,0.029972845,0.948253155,0,0.948253155,0.948253155,0,0.299833855,0.613692374,0,0.034726927,0.134795,0.865205,0.021774,0,0,0.022488254,0,0.022488254,0,0.067330103,0.022488254,0,0,0,0.029972845,0.32983374,0.592826063,0.025592404,0,0,0.63238434,0.160954594,0,0.154914221
104422,0.803918,0.170211,0.025871,0,0.170211,0,0.170211,0.129464189,0.040746811,0,0.099490202,0,0.070720798,0.372788,0.627212,0.791163037,0.012754963,0,0,0.041559152,0.041559152,0,0.188981149,0.100688175,0,0,0,0,0.129464189,0,0,0,0,0,0,0,0.129464189
104440,0.756131,0.223832,0.020038,0,0.223832,0,0.223832,0.141404523,0.082427477,0,0,0.223832,0,0.11132,0.88868,0.197823529,0.558307471,0,0,0,0.037167076,0.034478587,0.039674337,0,0,0,0,0,0,0,0.141404523,0.141404523,0,0,0,0,0
104460,0.594297,0.354449,0.051253,0.173101195,0.181347805,0,0.181347805,0,0.181347805,0.181347805,0,0,0,0.203041,0.796959,0,0.127335858,0.466961142,0,0.033873939,0,0,0.135293122,0.033873939,0,0.173101195,0,0,0,0,0,0,0,0,0,0,0
104478,0.121545,0.835259,0.043196,0,0.835259,0.094826954,0.740432046,0.78982091,0.04543809,0.146273897,0.47825928,0.104975351,0.105751307,0.062876,0.937124,0.022544774,0.099000226,0,0,0,0,0.062876,0,0,0,0,0,0,0.672259227,0.117561683,0,0.022771327,0.112226443,0.196838377,0.038006182,0,0.419978581
104516,0.63424,0.36576,0,0.032040942,0.333719058,0,0.333719058,0,0.333719058,0,0.067564427,0.201494228,0.064660404,0.033334,0.966666,0.03580919,0.59843081,0,0.033334,0,0,0,0,0,0,0.032040942,0,0,0,0,0,0,0,0,0,0,0
104536,0.005302,0.99026,0.004438,0,0.99026,0.211514585,0.778745415,0.952170639,0.038089361,0,0.326589729,0.663670271,0,0.107707,0.892293,0.005302,0,0,0.046738699,0,0.0370469,0.023921402,0,0,0,0,0,0,0.796374575,0.155796064,0,0.124544872,0.497665315,0.191494846,0,0,0.138465607
104540,0.41835,0.58165,0,0.029474532,0.552175468,0,0.552175468,0.168270504,0.383904964,0.06271112,0.238660729,0.190067079,0.060737093,0.100174,0.899826,0,0.065469683,0.352880317,0,0.050087,0.050087,0,0,0,0,0.029474532,0,0,0.168270504,0,0,0,0,0,0,0,0.168270504
104589,0.2749,0.707042,0.018059,0.084630099,0.622411901,0,0.622411901,0.578276673,0.044135228,0.103132407,0.409984586,0.10929553,0,0.087156,0.912844,0,0.121786473,0.153113527,0,0,0.021789,0.021789,0.021789,0.021789,0,0.04231505,0,0.04231505,0.149861556,0.239152679,0.189263016,0.023330572,0.350636904,0.078929561,0,0,0.125379635
104602,0.602865,0.37992,0.017215,0,0.37992,0,0.37992,0,0.37992,0,0,0.291032017,0.088887983,0.164778,0.835222,0.180379017,0.422485983,0,0,0,0.107557521,0,0,0.057220479,0,0,0,0,0,0,0,0,0,0,0,0,0
104608,0.129405,0.870595,0,0,0.870595,0.448973677,0.421621323,0.400436264,0.470158736,0,0.255986271,0.562900609,0.051708119,0.209059,0.790941,0.012909831,0.116495169,0,0.15679425,0.026132375,0.026132375,0,0,0,0,0,0,0,0.239212616,0.131782774,0.029440875,0,0.272092037,0,0,0,0.128344228
104610,0.076235,0.923765,0,0.580809854,0.342955146,0.088701919,0.254253227,0.110693232,0.232261914,0.031648587,0.042215035,0.269091182,0,0.297234,0.702766,0,0.004156408,0.072078592,0,0.03715425,0.18577125,0,0.0743085,0,0,0.25796205,0.112420394,0.21042741,0.067527631,0.043165601,0,0,0.047980646,0,0,0,0.062712586
104611,0.83877,0.157906,0.003325,0,0.157906,0,0.157906,0,0.157906,0,0,0.111399999,0.046506001,0.10267,0.89733,0.271489719,0.567280281,0,0.00420947,0.0328544,0,0,0.06560613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104612,0.826512,0.146869,0.02662,0,0.146869,0,0.146869,0,0.146869,0,0.070448947,0.04430744,0.032112613,0.154945,0.845055,0.251193527,0.575318473,0,0,0.03873625,0,0,0.11620875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104624,0.241859,0.736995,0.021146,0.2063586,0.5306364,0.328041545,0.202594855,0.440534339,0.090102061,0,0.451926572,0.078709828,0,0.244006,0.755994,0.026104084,0.183034538,0.032720379,0.094674328,0,0.05978147,0.029768732,0.05978147,0,0,0.17684932,0,0.02950928,0.308374037,0.088106868,0.044053434,0.044053434,0.308374037,0,0,0,0.088106868
104703,0.89045,0.082163,0.027388,0,0.082163,0,0.082163,0,0.082163,0,0.05329996,0.02886304,0,0.021603,0.978397,0.89045,0,0,3.46E-04,0.021257352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104709,0.50752,0.49248,0,0,0.49248,0,0.49248,0.209516751,0.282963249,0,0.361933894,0.130546106,0,0.041919,0.958081,0.342423744,0.165096256,0,0.041919,0,0,0,0,0,0,0,0,0,0.209516751,0,0,0,0,0,0,0,0.209516751
104721,0.174506,0.809895,0.015599,0.341996791,0.467898209,0,0.467898209,0.342669932,0.125228277,0.027669161,0.440229048,0,0,0.03424,0.96576,0,0.07770473,0.09680127,0,0,0,0.03424,0,0,0,0.341996791,0,0,0.26297827,0.079691662,0,0,0.090260631,0,0,0,0.252409301
104723,0.164382,0.833999,0.001619,0.833999,0,0,0,0,0,0,0,0,0,0.099191,0.900809,0,0,0.164382,0,0,0,0,0.033030603,0.066160397,0,0.447037642,0.056091437,0.330869921,0,0,0,0,0,0,0,0,0
104751,0.409048,0.576915,0.014037,0,0.576915,0.012836936,0.564078064,0.09713864,0.47977636,0.148621381,0.268297205,0.159996414,0,0.150127,0.849873,0.103912918,0.304584095,5.51E-04,0.051865876,0,0.024372818,0,0.073888456,0,0,0,0,0,0.091137026,0,0.006001614,0,0.007707757,0.046560687,0,0,0.042870196
104764,0.671796,0.298944,0.029259,0,0.298944,0,0.298944,0,0.298944,0.298944,0,0,0,0.485391,0.514609,0,0.580709868,0.091086132,0,0,0.057819291,0.25654322,0.042757122,0.042757122,0.085514245,0,0,0,0,0,0,0,0,0,0,0,0
104769,0.566189,0.433811,0,0,0.433811,0.226910049,0.206900951,0.39627854,0.03753246,0,0,0.297019113,0.136791887,0.133566,0.866434,0.14459731,0.42159169,0,0,0.0333915,0.066783,0,0,0.0333915,0,0,0,0,0.079255708,0.237767124,0.079255708,0.158511416,0.237767124,0,0,0,0
104784,0.121581,0.857129,0.021289,0.102921479,0.754207521,0.226706485,0.527501037,0.681300543,0.072906978,0.070306471,0.374065813,0.309835238,0,0.107731,0.892269,0,0.104472122,0.017108878,0,0,0.035910297,0.035910297,0.035910297,0,0,0.102921479,0,0,0.243355103,0.294657716,0.143287724,0.045026472,0.587672816,0,0,0,0.048601256
104788,0.273614,0.713433,0.012952,0.082907335,0.630525665,0.463138755,0.167386909,0.147988787,0.482536877,0,0.453375696,0.177149969,0,0.145074,0.854926,0,0.258173688,0.015440312,0,0,0.048357952,0,0.048357952,0.048357952,0,0.055453815,0,0.027453521,0,0,0.147988787,0,0.147988787,0,0,0,0
104819,0.475701,0.505651,0.018648,0.140564405,0.365086595,0,0.365086595,0.109495311,0.255591284,0,0.267595696,0.097490899,0,0.069321,0.930679,0.001036552,0.236846295,0.237818152,0.035630994,0,0.033690006,0,0,0,0,0,0,0.140564405,0,0.109495311,0,0,0.109495311,0,0,0,0
104830,0.422965,0.577035,0,0.536065515,0.040969485,0,0.040969485,0.040969485,0,0,0,0.040969485,0,0,1,0,0,0.422965,0,0,0,0,0,0,0,0.326002882,0.038835266,0.171227366,0,0,0.040969485,0,0,0,0,0,0.040969485
104920,0.455749,0.531973,0.012277,0,0.531973,0,0.531973,0,0.531973,0,0.060539059,0.471433941,0,0.243568,0.756432,0.075756878,0.379992122,0,0,0.0487136,0,0,0.0730704,0.121784,0,0,0,0,0,0,0,0,0,0,0,0,0
104929,0.541,0.432,0.027,0,0.432,0.026784,0.405216,0.324,0.108,0.189216,0.216,0,0.026784,0.111,0.889,0.45985,0.08115,0,0,0,0.02775,0.0555,0.02775,0,0,0,0,0,0.162,0.135108,0.026892,0,0.107892,0.054108,0,0,0.162
104934,0,0.975,0.025,0,0.975,0.599625,0.375375,0.975,0,0.02532465,0.199675125,0.724675575,0.02532465,0.077,0.923,0,0,0,0,0,0.025641,0,0.051359,0,0,0,0,0,0.800475,0.1248,0.049725,0,0,0,0.02535,0.874575,0.075075
104962,0.075881,0.918211,0.005908,0.860373807,0.057837193,0,0.057837193,0,0.057837193,0,0.057837193,0,0,0.03508,0.96492,0,0,0.075881,0.03508,0,0,0,0,0,0,0.650437436,0.124137314,0.085799057,0,0,0,0,0,0,0,0,0
104977,0.727046,0.176591,0.096363,0,0.176591,0,0.176591,0,0.176591,0,0,0.176591,0,0.565771,0.434229,0.616310351,0.110735649,0,0,0.174083211,0.087041605,0.043520803,0.261124816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104988,0.911,0.089,0,0,0.089,0,0.089,0,0.089,0,0.0445,0.0445,0,0.333,0.667,0.133006,0.777994,0,0,0.0666,0,0,0.2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104991,0.333704,0.643287,0.023009,0,0.643287,0,0.643287,0,0.643287,0,0.272870766,0.370416234,0,0.037637,0.962363,0.327537484,0.006166516,0,0,0,0,0,0.037637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105009,0,1,0,0,1,0.833,0.167,1,0,0.024,0.357,0.548,0.071,0.095,0.905,0,0,0,0.07125,0.02375,0,0,0,0,0,0,0,0,0.214,0.429,0.357,0,1,0,0,0,0
105014,0.195849,0.802927,0.001224,0.017458845,0.785468155,0.138805576,0.646662579,0.232837896,0.552630259,0.051475656,0.34720206,0.281039721,0.10575072,0.507789,0.492211,0.001128678,0.180431963,0.01428836,0.507789,0,0,0,0,0,0,0.017458845,0,0,0.109704835,0.123133062,0,0,0.087098138,0,0,0,0.145739759
105020,0.935,0.065,0,0,0.065,0,0.065,0,0.065,0,0.021645,0.043355,0,0.304,0.696,0.565675,0.369325,0,0,0.021584,0,0,0.086944,0.195472,0,0,0,0,0,0,0,0,0,0,0,0,0
105028,0.195956,0.804044,0,0,0.804044,0.162984543,0.641059457,0.17176792,0.63227608,0.040233558,0,0.417169385,0.346641861,0.888364,0.111636,0.032617072,0.160833434,0.002505493,0.025661283,0,0.331102146,0.443890617,0.018827098,0.068882856,0,0,0,0,0,0,0.17176792,0,0.17176792,0,0,0,0
105056,0.490476,0.509524,0,0,0.509524,0.321163677,0.188360323,0.149525932,0.359998068,0,0.138895223,0.370628777,0,0.113937,0.886063,0.073419843,0.417056157,0,0.064449831,0.043951198,0,0,0.005536085,0,0,0,0,0,0.149525932,0,0,0,0,0,0,0,0.149525932
105069,0,0.997,0.003,0,0.997,0.51844,0.47856,0.997,0,0.03988,0.83748,0.11964,0,0.08,0.92,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.3988,0.51844,0.07976,0,0,0.07976,0.67796,0.1994,0.03988
105070,0.333279,0.631299,0.035422,0,0.631299,0.120184178,0.511114822,0.2668564,0.3644426,0,0.441153004,0,0.190145996,0.046134,0.953866,0,0.204311692,0.128967308,0,0,0,0,0.046134,0,0,0,0,0,0.2668564,0,0,0,0,0,0,0,0.2668564
105082,0.544582,0.434964,0.020454,0,0.434964,0,0.434964,0,0.434964,0,0.218171418,0.129627101,0.087165916,0,1,0.044265259,0.482336277,0.017980464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105088,0.834581,0.165419,0,0,0.165419,0,0.165419,0,0.165419,0.165419,0,0,0,0.149703,0.850297,0.114055509,0.720525491,0,0,0,0.03742575,0.0748515,0.03742575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105092,0.675493,0.261575,0.062932,0,0.261575,0,0.261575,0,0.261575,0,0.079313987,0.086032018,0.096228996,0.033321,0.966679,0.572412768,0.103080232,0,0,0.033321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105117,0.208106,0.791894,0,0,0.791894,0,0.791894,0.24672883,0.54516517,0.021379554,0.460765108,0.309749338,0,0.329588,0.670412,0,0.208106,0,0.0659176,0,0.0659176,0.0988764,0.0988764,0,0,0,0,0,0.211762667,0.034966163,0,0,0,0,0.069348319,0,0.177380511
105165,0.918964,0.064499,0.016536,0,0.064499,0,0.064499,0,0.064499,0,0,0,0.064499,0.075426,0.924574,0.236706747,0.594254503,0.08800275,0,0.025116858,0,0,0.050309142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105201,0.432868,0.567132,0,0.206612993,0.360519007,0,0.360519007,0.042100689,0.318418318,0,0.135896198,0.156727346,0.067895463,0,1,0.021497091,0.272334141,0.139036769,0,0,0,0,0,0,0,0.160796769,0,0.045816225,0,0,0.042100689,0,0,0,0,0.042100689,0
105216,0.313006,0.686994,0,0,0.686994,0.212784026,0.474209974,0.20048065,0.48651335,0,0.290767463,0.352671118,0.04355542,0.039675,0.960325,0.26778884,0.037705016,0.007512144,0,0.039675,0,0,0,0,0,0,0,0,0.20048065,0,0,0,0,0,0,0,0.20048065
105218,0.069123,0.919623,0.011255,0,0.919623,0.238403986,0.681219014,0.886519331,0.033103669,0,0.621961267,0.297661733,0,0.195377,0.804623,0.069123,0,0,0,0.021708534,0.065125602,0.021708534,0.086834135,0,0,0,0,0,0.377921418,0.463615922,0.044981991,0.016516742,0.573290775,0.039718726,0.070268182,0,0.186724021
105221,0.262282,0.726554,0.011164,0,0.726554,0.191055366,0.535498634,0.197725132,0.528828868,0,0.289133617,0.437420383,0,0.055904,0.944096,0,0.252489439,0.009792561,0,0,0,0.055233152,6.71E-04,0,0,0,0,0,0,0.197725132,0,0,0.197725132,0,0,0,0
105257,0.405368,0.545007,0.049624,0.062360791,0.482646209,0,0.482646209,0.240898859,0.241747351,0,0.135579181,0.347067028,0,0,1,0.405368,0,0,0,0,0,0,0,0,0,0.062360791,0,0,0.240898859,0,0,0,0.240898859,0,0,0,0
105258,0.788193,0.176733,0.035074,0.044536716,0.132196284,0,0.132196284,0,0.132196284,0,0.087098579,0.045097705,0,0.180528,0.819472,0.020323557,0.706844389,0.061025055,0.030178324,0.030178324,0,0,0.120171352,0,0,0.044536716,0,0,0,0,0,0,0,0,0,0,0
105279,0.539082,0.460918,0,0.059357942,0.401560058,0,0.401560058,0.277791217,0.123768841,0.401560058,0,0,0,0.047797,0.952203,0.485895631,0.053186369,0,0,0.047797,0,0,0,0,0,0.059357942,0,0,0.277791217,0,0,0,0,0,0,0,0.277791217
105314,0.139,0.86,0.001,0.04644,0.81356,0.02359324,0.78996676,0.74359384,0.06996616,0.09274584,0.650848,0.06996616,0,0.07,0.93,0.023213,0.0695,0.046287,0.04669,0,0,0,0.02331,0,0,0.02322,0,0.02322,0.487797559,0.255796281,0,0,0.023097512,0.023097512,0.046195024,0.046195024,0.605008025
105331,0.529774,0.470226,0,0,0.470226,0.231352132,0.238873868,0.376713096,0.093512904,0,0.287057456,0.183168544,0,0.372809,0.627191,0,0.258867708,0.270906292,0,0,0.022802862,0.042008491,0.232190292,0.075807355,0,0,0,0,0.214162902,0.162550194,0,0,0,0,0,0,0.376713096
105334,0.362408,0.637592,0,0.197591674,0.440000326,0,0.440000326,0,0.440000326,0.072782214,0.264839716,0.102377956,0,0,1,0,0.170540869,0.191867131,0,0,0,0,0,0,0,0.197591674,0,0,0,0,0,0,0,0,0,0,0
105354,0.682503,0.257575,0.059922,0.143564578,0.114010422,0,0.114010422,0,0.114010422,0,0.114010422,0,0,0.135171,0.864829,0,0.51187725,0.17062575,0,0,0.0540684,0.0270342,0.0540684,0,0,0.114851662,0.028712916,0,0,0,0,0,0,0,0,0,0
105364,0.39186,0.576272,0.031868,0.191898576,0.384373424,0,0.384373424,0.274760886,0.109612538,0,0,0.384373424,0,0.052359,0.947641,0.016985172,0.374874828,0,0,0,0.052359,0,0,0,0,0.191898576,0,0,0.274760886,0,0,0,0,0.274760886,0,0,0
105365,0.065123,0.93313,0.001746,0.032363748,0.900766252,0.137671312,0.76309494,0.592922179,0.307844073,0,0.710667642,0.190098611,0,0.130656,0.869344,0,0.0524162,0.0127068,0,0,0.043551956,0.043551956,0.043551956,0,0,0.032363748,0,0,0.347166609,0.182404801,0.06335077,0,0.112499276,0,0.125894573,0,0.35452833
105381,0.075397,0.924603,0,0.902857262,0.021745738,0.021745738,0,0,0.021745738,0.021745738,0,0,0,0.12266,0.87734,0,0,0.075397,0,0,0.020463736,0,0.020463736,0,0.081732528,0.30095212,0.039765445,0.562139697,0,0,0,0,0,0,0,0,0
105417,0.279186,0.720462,3.53E-04,0.043536078,0.676925922,0.152088332,0.524837591,0.583790392,0.09313553,0.035453318,0.191270835,0.373136461,0.077064632,0.122983,0.877017,0,0.267348793,0.011837207,0.03074575,0,0.0614915,0.03074575,0,0,0,0.043536078,0,0,0.196688324,0.353364238,0.033737831,0,0.498128493,0,0,0,0.085661899
105447,1,0,0,0,0,0,0,0,0,0,0,0,0,0.061372,0.938628,0.931223,0.068777,0,0,0,0,0,0,0.061372,0,0,0,0,0,0,0,0,0,0,0,0,0
105459,0.850969,0.108281,0.04075,0,0.108281,0,0.108281,0,0.108281,0.049030286,0.059250714,0,0,0.221622,0.778378,0,0.394463276,0.456505724,0,0,0.0443244,0.1772976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105497,0,1,0,0.077006,0.922994,0.030320353,0.892673647,0.731193078,0.191800922,0.117256235,0.419793362,0.333467579,0.052476824,0.076878,0.923122,0,0,0,0.025600374,0,0,0,0.051277626,0,0,0.038503,0,0.038503,0.573748197,0.131531398,0.025913483,0.032066472,0.52675588,0.019695417,0.017347556,0.056279931,0.079048552
105500,0.121764,0.854161,0.024076,0.149316739,0.704844261,0.116282387,0.588561875,0.506334743,0.198509518,0.36410422,0.340740042,0,0,0.450322,0.549678,0,0.064618937,0.057145063,0,0.037400593,0.082481878,0.294751961,0.035687568,0,0,0.063307908,0,0.08600883,0.1463515,0.188879062,0.171104181,0.218326478,0.12266263,0,0,0,0.165345129
105507,0.815522,0.156184,0.028294,0,0.156184,0,0.156184,0,0.156184,0,0,0.156184,0,0.018337,0.981663,0.769854399,0.045667601,0,0,0,0,0,0.018337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105513,0.140641,0.825082,0.034277,0.703297422,0.121784578,0,0.121784578,0.042630813,0.079153765,0,0.121784578,0,0,0,1,0,0,0.140641,0,0,0,0,0,0,0,0,0.06821985,0.635077572,0.042630813,0,0,0,0,0,0,0,0.042630813
105529,0.354016,0.605553,0.040431,0.098705139,0.506847861,0,0.506847861,0.199410168,0.307437693,0,0.072666778,0.331844952,0.102336131,0.2815,0.7185,0,0.354016,0,0.1911385,0,0.038284,0,0.0520775,0,0,0.098705139,0,0,0,0.199410168,0,0,0.199410168,0,0,0,0
105539,0.192903,0.79229,0.014807,0.0272112,0.7650788,0.087176904,0.677901896,0.600052068,0.165026732,0.068913708,0.389933121,0.306231971,0,0.097762,0.902238,0.064236699,0.128666301,0,0.032587301,0,0.032587301,0,0.032587301,0,0,0.0272112,0,0,0.42132776,0.108820643,0.069903066,0.031934771,0.176736936,0.056535106,0,0.102383884,0.232460771
